status,config_key,units,dropout,l2,learning_rate,batch_size,batch_norm,epochs_run,best_epoch,training_seconds,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,error,source,optimizer,activation,model_key
ok,"{""batch_norm"": true, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.001, ""units"": [128, 64]}",128-64,0.3,1e-05,0.001,512,True,80,77,61.07658119988628,0.8565102793885082,0.8325681052953781,0.7696661007357103,0.7998823702396707,0.9358722828110382,,Broad Search,Adam,relu,128-64|Adam|lr=0.001|dropout=0.3|l2=1e-05|batch=512|bn=True
ok,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""l2"": 0.0001, ""learning_rate"": 0.001, ""units"": [128, 64, 32]}",128-64-32,0.3,0.0001,0.001,128,False,73,65,111.66309669986369,0.8595150237216658,0.8244657332350773,0.7914544425580079,0.807622897567314,0.9358299461638088,,Broad Search,Adam,relu,128-64-32|Adam|lr=0.001|dropout=0.3|l2=0.0001|batch=128|bn=False
ok,"{""batch_norm"": true, ""batch_size"": 256, ""dropout"": 0.2, ""l2"": 0.0001, ""learning_rate"": 0.0005, ""units"": [128, 64]}",128-64,0.2,0.0001,0.0005,256,True,75,67,84.75232279999182,0.8579862941486558,0.8187117458466919,0.7948500282965478,0.8066044508255563,0.9358269386749,,Broad Search,Adam,relu,128-64|Adam|lr=0.0005|dropout=0.2|l2=0.0001|batch=256|bn=True
ok,"{""batch_norm"": false, ""batch_size"": 256, ""dropout"": 0.2, ""l2"": 1e-05, ""learning_rate"": 0.001, ""units"": [128, 64]}",128-64,0.2,1e-05,0.001,256,False,79,71,70.01519000018016,0.857511860832894,0.8330535632534717,0.772354272778721,0.8015564202334631,0.9358248108467784,,Broad Search,Adam,relu,128-64|Adam|lr=0.001|dropout=0.2|l2=1e-05|batch=256|bn=False
ok,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""l2"": 0.0005, ""learning_rate"": 0.0005, ""units"": [256, 128, 64]}",256-128-64,0.2,0.0005,0.0005,128,False,80,80,151.4512606000062,0.8574064312071692,0.8247729641208873,0.7838143746462931,0.803772216177004,0.9358120201034348,,Broad Search,Adam,relu,256-128-64|Adam|lr=0.0005|dropout=0.2|l2=0.0005|batch=128|bn=False
ok,"{""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.1, ""l2"": 0.0, ""learning_rate"": 0.001, ""units"": [128, 64, 32]}",128-64-32,0.1,0.0,0.001,512,False,68,60,48.876899499911815,0.8569319978914075,0.8193955399061033,0.7901810979060555,0.8045231921636417,0.935810962133028,,Broad Search,Adam,relu,128-64-32|Adam|lr=0.001|dropout=0.1|l2=0.0|batch=512|bn=False
ok,"{""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.2, ""l2"": 0.0005, ""learning_rate"": 0.0005, ""units"": [256, 128, 64, 32]}",256-128-64-32,0.2,0.0005,0.0005,512,False,80,77,65.65759009984322,0.8589878755930417,0.8236334168262855,0.7908885116015846,0.8069289065319379,0.9358076812360366,,Broad Search,Adam,relu,256-128-64-32|Adam|lr=0.0005|dropout=0.2|l2=0.0005|batch=512|bn=False
ok,"{""batch_norm"": true, ""batch_size"": 512, ""dropout"": 0.4, ""l2"": 0.0005, ""learning_rate"": 0.001, ""units"": [128, 64]}",128-64,0.4,0.0005,0.001,512,True,80,79,60.42584330006503,0.8597258829731155,0.8305084745762712,0.7833899264289756,0.8062613760465963,0.9357969291660044,,Broad Search,Adam,relu,128-64|Adam|lr=0.001|dropout=0.4|l2=0.0005|batch=512|bn=True
ok,"{""batch_norm"": true, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.001, ""units"": [128, 64, 32]}",128-64-32,0.3,1e-05,0.001,512,True,80,77,73.2703279000707,0.8555086979441223,0.8099126199684858,0.7999434069043577,0.8048971457043206,0.9357864445604012,,Broad Search,Adam,relu,128-64-32|Adam|lr=0.001|dropout=0.3|l2=1e-05|batch=512|bn=True
ok,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.4, ""l2"": 0.0005, ""learning_rate"": 0.001, ""units"": [256, 128, 64]}",256-128-64,0.4,0.0005,0.001,128,False,80,78,157.21602390008047,0.8590405904059041,0.828008360704688,0.7846632710809281,0.805753305244806,0.935748054499408,,Broad Search,Adam,relu,256-128-64|Adam|lr=0.001|dropout=0.4|l2=0.0005|batch=128|bn=False
ok,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""l2"": 1e-05, ""learning_rate"": 0.0005, ""units"": [256, 128, 64]}",256-128-64,0.1,1e-05,0.0005,128,False,41,33,80.90276650013402,0.8573537163943068,0.8170979936027916,0.7951329937747594,0.8059658683493475,0.9357411063679169,,Broad Search,Adam,relu,256-128-64|Adam|lr=0.0005|dropout=0.1|l2=1e-05|batch=128|bn=False
ok,"{""batch_norm"": false, ""batch_size"": 256, ""dropout"": 0.4, ""l2"": 1e-05, ""learning_rate"": 0.0005, ""units"": [256, 128, 64, 32]}",256-128-64-32,0.4,1e-05,0.0005,256,False,80,80,102.3557223000098,0.8558777016341592,0.8063330506078598,0.8070175438596491,0.806675152029416,0.9357357986849214,,Broad Search,Adam,relu,256-128-64-32|Adam|lr=0.0005|dropout=0.4|l2=1e-05|batch=256|bn=False
ok,"{""batch_norm"": true, ""batch_size"": 256, ""dropout"": 0.2, ""l2"": 0.0001, ""learning_rate"": 0.00025, ""units"": [256, 128, 64]}",256-128-64,0.2,0.0001,0.00025,256,True,80,79,124.02523449994624,0.8569847127042699,0.819797327067117,0.7897566496887379,0.8044966491316567,0.93572134966212,,Broad Search,Adam,relu,256-128-64|Adam|lr=0.00025|dropout=0.2|l2=0.0001|batch=256|bn=True
ok,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.3, ""l2"": 0.0, ""learning_rate"": 0.001, ""units"": [128, 64, 32]}",128-64-32,0.3,0.0,0.001,128,True,80,72,170.56254640012048,0.8561939905113337,0.806843891402715,0.8073005093378608,0.807072135785007,0.9356893965783764,,Broad Search,Adam,relu,128-64-32|Adam|lr=0.001|dropout=0.3|l2=0.0|batch=128|bn=True
ok,"{""activation"": ""relu"", ""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.01, ""optimizer"": ""SGD"", ""units"": [256, 128, 64]}",256-128-64,0.3,1e-05,0.01,512,False,149,137,131.84571190015413,0.8577227200843437,0.8242541190440849,0.7856536502546689,0.804491126403477,0.93566314345879,,Focused Search,SGD,relu,256-128-64|SGD|lr=0.01|dropout=0.3|l2=1e-05|batch=512|bn=False
ok,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""l2"": 0.0001, ""learning_rate"": 0.00025, ""units"": [256, 128, 64]}",256-128-64,0.1,0.0001,0.00025,128,False,60,52,123.02829809999092,0.8579335793357934,0.8183141650895327,0.7952744765138653,0.8066298342541437,0.935654216090527,,Broad Search,Adam,relu,256-128-64|Adam|lr=0.00025|dropout=0.1|l2=0.0001|batch=128|bn=False
ok,"{""batch_norm"": true, ""batch_size"": 512, ""dropout"": 0.2, ""l2"": 0.0005, ""learning_rate"": 0.00025, ""units"": [128, 64, 32]}",128-64-32,0.2,0.0005,0.00025,512,True,80,79,70.65326330019161,0.856615709014233,0.8151638155987243,0.795557441992077,0.8052413003007304,0.9356401652925416,,Broad Search,Adam,relu,128-64-32|Adam|lr=0.00025|dropout=0.2|l2=0.0005|batch=512|bn=True
ok,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.3, ""l2"": 0.0005, ""learning_rate"": 0.0005, ""units"": [128, 64, 32]}",128-64-32,0.3,0.0005,0.0005,128,True,80,78,159.74922040011734,0.8570901423299947,0.8094020735690953,0.80631013016412,0.8078531433836558,0.9356329675275836,,Broad Search,Adam,relu,128-64-32|Adam|lr=0.0005|dropout=0.3|l2=0.0005|batch=128|bn=True
ok,"{""batch_norm"": true, ""batch_size"": 256, ""dropout"": 0.2, ""l2"": 0.0001, ""learning_rate"": 0.0005, ""units"": [256, 128, 64]}",256-128-64,0.2,0.0001,0.0005,256,True,56,48,90.38253420009278,0.8567211386399578,0.8162256469904042,0.7942840973401245,0.8051054065681916,0.9356128542025484,,Broad Search,Adam,relu,256-128-64|Adam|lr=0.0005|dropout=0.2|l2=0.0001|batch=256|bn=True
ok,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""l2"": 1e-05, ""learning_rate"": 0.001, ""units"": [256, 128, 64, 32]}",256-128-64-32,0.1,1e-05,0.001,128,False,35,27,88.15779249998741,0.8579862941486558,0.8125178622463561,0.8044708545557442,0.8084743352765534,0.9356071899003148,,Broad Search,Adam,relu,256-128-64-32|Adam|lr=0.001|dropout=0.1|l2=1e-05|batch=128|bn=False
ok,"{""batch_norm"": true, ""batch_size"": 256, ""dropout"": 0.4, ""l2"": 0.0, ""learning_rate"": 0.00025, ""units"": [256, 128, 64]}",256-128-64,0.4,0.0,0.00025,256,True,80,79,139.6578785998281,0.8560885608856088,0.8178487690504103,0.7896151669496322,0.8034840195796141,0.935602589512142,,Broad Search,Adam,relu,256-128-64|Adam|lr=0.00025|dropout=0.4|l2=0.0|batch=256|bn=True
ok,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""l2"": 0.0, ""learning_rate"": 0.0005, ""units"": [128, 64, 32]}",128-64-32,0.2,0.0,0.0005,128,False,72,64,111.87421069992706,0.8593041644702162,0.8253216979736725,0.7894736842105263,0.8069997830645744,0.9355621904961068,,Broad Search,Adam,relu,128-64-32|Adam|lr=0.0005|dropout=0.2|l2=0.0|batch=128|bn=False
ok,"{""batch_norm"": true, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.0005, ""units"": [256, 128, 64, 32]}",256-128-64-32,0.3,1e-05,0.0005,512,True,80,80,93.28053079987876,0.8568265682656827,0.8087400681044268,0.8064516129032258,0.807594219325588,0.9355569006440732,,Broad Search,Adam,relu,256-128-64-32|Adam|lr=0.0005|dropout=0.3|l2=1e-05|batch=512|bn=True
ok,"{""batch_norm"": true, ""batch_size"": 512, ""dropout"": 0.2, ""l2"": 1e-05, ""learning_rate"": 0.001, ""units"": [128, 64]}",128-64,0.2,1e-05,0.001,512,True,80,72,61.05017049983144,0.8576700052714813,0.8237474058701453,0.7862195812110923,0.8045461126393514,0.9355495424004584,,Broad Search,Adam,relu,128-64|Adam|lr=0.001|dropout=0.2|l2=1e-05|batch=512|bn=True
ok,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.3, ""l2"": 0.0, ""learning_rate"": 0.001, ""units"": [256, 128, 64, 32]}",256-128-64-32,0.3,0.0,0.001,128,True,60,52,154.27204370009713,0.8516078017923037,0.7886520971901724,0.822014714204867,0.804987876688604,0.9355454769411428,,Broad Search,Adam,relu,256-128-64-32|Adam|lr=0.001|dropout=0.3|l2=0.0|batch=128|bn=True
ok,"{""activation"": ""relu"", ""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.005, ""optimizer"": ""SGD"", ""units"": [512, 256, 128, 64]}",512-256-128-64,0.3,1e-05,0.005,512,False,150,149,220.10092659993097,0.8552978386926726,0.7995841995841996,0.816213921901528,0.8078134845620668,0.9355255478693808,,Focused Search,SGD,relu,512-256-128-64|SGD|lr=0.005|dropout=0.3|l2=1e-05|batch=512|bn=False
ok,"{""activation"": ""relu"", ""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.0005, ""optimizer"": ""AdamW"", ""units"": [512, 512, 256, 128]}",512-512-256-128,0.3,1e-05,0.0005,512,False,45,33,114.4457617001608,0.8542435424354243,0.7997770656263062,0.812110922467459,0.8058968058968059,0.9355135892375928,,Focused Search,AdamW,relu,512-512-256-128|AdamW|lr=0.0005|dropout=0.3|l2=1e-05|batch=512|bn=False
ok,"{""activation"": ""relu"", ""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.0005, ""optimizer"": ""Adam"", ""units"": [512, 512, 256, 128]}",512-512-256-128,0.3,1e-05,0.0005,512,False,45,33,109.9797977001872,0.8542435424354243,0.7997770656263062,0.812110922467459,0.8058968058968059,0.9355135892375928,,Focused Search,Adam,relu,512-512-256-128|Adam|lr=0.0005|dropout=0.3|l2=1e-05|batch=512|bn=False
ok,"{""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 0.0001, ""learning_rate"": 0.00025, ""units"": [256, 128, 64]}",256-128-64,0.3,0.0001,0.00025,512,False,80,80,65.39586010016501,0.8566684238270954,0.8215289072896643,0.7860780984719864,0.8034126238160654,0.9354940702779546,,Broad Search,Adam,relu,256-128-64|Adam|lr=0.00025|dropout=0.3|l2=0.0001|batch=512|bn=False
ok,"{""batch_norm"": false, ""batch_size"": 256, ""dropout"": 0.1, ""l2"": 1e-05, ""learning_rate"": 0.0005, ""units"": [128, 64, 32]}",128-64-32,0.1,1e-05,0.0005,256,False,66,58,75.2144259000197,0.8569319978914075,0.8218509757539917,0.7865025466893039,0.8037883169462117,0.9354213615589376,,Broad Search,Adam,relu,128-64-32|Adam|lr=0.0005|dropout=0.1|l2=1e-05|batch=256|bn=False
ok,"{""batch_norm"": false, ""batch_size"": 256, ""dropout"": 0.2, ""l2"": 1e-05, ""learning_rate"": 0.00025, ""units"": [256, 128, 64]}",256-128-64,0.2,1e-05,0.00025,256,False,80,78,94.75024330010638,0.8568265682656827,0.8242921013412817,0.7825410299943407,0.8028741471911743,0.9353968737045808,,Broad Search,Adam,relu,256-128-64|Adam|lr=0.00025|dropout=0.2|l2=1e-05|batch=256|bn=False
ok,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.2, ""l2"": 1e-05, ""learning_rate"": 0.0005, ""units"": [128, 64, 32]}",128-64-32,0.2,1e-05,0.0005,128,False,63,55,99.27179669984616,0.8593041644702162,0.825707093143788,0.788907753254103,0.8068880688806888,0.9353924932316046,,Broad Search,Adam,relu,128-64-32|Adam|lr=0.0005|dropout=0.2|l2=1e-05|batch=128|bn=False
ok,"{""batch_norm"": false, ""batch_size"": 256, ""dropout"": 0.1, ""l2"": 0.0005, ""learning_rate"": 0.001, ""units"": [128, 64, 32]}",128-64-32,0.1,0.0005,0.001,256,False,80,77,83.18734329985455,0.8573537163943068,0.8257168458781362,0.782258064516129,0.8034001743679163,0.935390246530404,,Broad Search,Adam,relu,128-64-32|Adam|lr=0.001|dropout=0.1|l2=0.0005|batch=256|bn=False
ok,"{""batch_norm"": false, ""batch_size"": 256, ""dropout"": 0.1, ""l2"": 1e-05, ""learning_rate"": 0.0005, ""units"": [256, 128, 64, 32]}",256-128-64-32,0.1,1e-05,0.0005,256,False,53,45,68.98335350002162,0.8555614127569847,0.8108302212008044,0.7986700622524052,0.804704205274412,0.9353706740778802,,Broad Search,Adam,relu,256-128-64-32|Adam|lr=0.0005|dropout=0.1|l2=1e-05|batch=256|bn=False
ok,"{""activation"": ""relu"", ""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.005, ""optimizer"": ""SGD"", ""units"": [512, 512, 256, 128]}",512-512-256-128,0.3,1e-05,0.005,512,False,150,150,346.60542509984225,0.8580390089615182,0.8116540817780311,0.8060271646859083,0.8088308369418613,0.9353550184933226,,Focused Search,SGD,relu,512-512-256-128|SGD|lr=0.005|dropout=0.3|l2=1e-05|batch=512|bn=False
ok,"{""batch_norm"": true, ""batch_size"": 512, ""dropout"": 0.2, ""l2"": 0.0, ""learning_rate"": 0.00025, ""units"": [256, 128, 64]}",256-128-64,0.2,0.0,0.00025,512,True,80,79,95.68469200003892,0.8568265682656827,0.8224659158269116,0.7852292020373515,0.8034163288940359,0.9353227622832264,,Broad Search,Adam,relu,256-128-64|Adam|lr=0.00025|dropout=0.2|l2=0.0|batch=512|bn=True
ok,"{""batch_norm"": false, ""batch_size"": 256, ""dropout"": 0.1, ""l2"": 1e-05, ""learning_rate"": 0.001, ""units"": [256, 128, 64, 32]}",256-128-64-32,0.1,1e-05,0.001,256,False,35,27,47.08709340007045,0.8564048497627833,0.8086981239340535,0.8050367855121675,0.8068633011911515,0.9353153980959577,,Broad Search,Adam,relu,256-128-64-32|Adam|lr=0.001|dropout=0.1|l2=1e-05|batch=256|bn=False
ok,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.4, ""l2"": 0.0005, ""learning_rate"": 0.001, ""units"": [256, 128, 64, 32]}",256-128-64-32,0.4,0.0005,0.001,128,False,80,80,162.31323569989763,0.8602530311017396,0.8288905435591958,0.7874929258630448,0.8076616121308858,0.935310351933737,,Broad Search,Adam,relu,256-128-64-32|Adam|lr=0.001|dropout=0.4|l2=0.0005|batch=128|bn=False
ok,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.2, ""l2"": 0.0001, ""learning_rate"": 0.001, ""units"": [128, 64]}",128-64,0.2,0.0001,0.001,128,True,60,52,108.25243439991029,0.8563521349499209,0.8201385817484889,0.7870684776457272,0.8032633022886434,0.93530736227579,,Broad Search,Adam,relu,128-64|Adam|lr=0.001|dropout=0.2|l2=0.0001|batch=128|bn=True
ok,"{""batch_norm"": false, ""batch_size"": 256, ""dropout"": 0.2, ""l2"": 0.0005, ""learning_rate"": 0.001, ""units"": [128, 64, 32]}",128-64-32,0.2,0.0005,0.001,256,False,80,76,78.3526665000245,0.8574591460200316,0.8225901833234772,0.787209960384833,0.8045112781954887,0.9352859294595736,,Broad Search,Adam,relu,128-64-32|Adam|lr=0.001|dropout=0.2|l2=0.0005|batch=256|bn=False
ok,"{""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.1, ""l2"": 0.0, ""learning_rate"": 0.0005, ""units"": [256, 128, 64, 32]}",256-128-64-32,0.1,0.0,0.0005,512,False,50,42,49.77876259991899,0.855350553505535,0.8090337335620355,0.8007923033389927,0.8048919226393629,0.9352484368903298,,Broad Search,Adam,relu,256-128-64-32|Adam|lr=0.0005|dropout=0.1|l2=0.0|batch=512|bn=False
ok,"{""batch_norm"": true, ""batch_size"": 256, ""dropout"": 0.1, ""l2"": 0.0, ""learning_rate"": 0.001, ""units"": [128, 64, 32]}",128-64-32,0.1,0.0,0.001,256,True,55,47,67.41268660011701,0.8551924090669478,0.8086869552793257,0.8007923033389927,0.8047202672922442,0.9352236399659662,,Broad Search,Adam,relu,128-64-32|Adam|lr=0.001|dropout=0.1|l2=0.0|batch=256|bn=True
ok,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""l2"": 1e-05, ""learning_rate"": 0.001, ""units"": [256, 128, 64]}",256-128-64,0.1,1e-05,0.001,128,False,33,25,71.15489150001667,0.8580390089615182,0.8180892831176385,0.7959818902093945,0.806884187880961,0.935207146326199,,Broad Search,Adam,relu,256-128-64|Adam|lr=0.001|dropout=0.1|l2=1e-05|batch=128|bn=False
ok,"{""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.2, ""l2"": 0.0, ""learning_rate"": 0.00025, ""units"": [256, 128, 64]}",256-128-64,0.2,0.0,0.00025,512,False,80,79,59.85947720007971,0.8561939905113337,0.8232052427762884,0.7819750990379174,0.8020606588303585,0.9351807267843014,,Broad Search,Adam,relu,256-128-64|Adam|lr=0.00025|dropout=0.2|l2=0.0|batch=512|bn=False
ok,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.001, ""units"": [128, 64, 32]}",128-64-32,0.3,1e-05,0.001,128,True,80,78,150.62443349999376,0.8556141275698471,0.8037042233758945,0.810413129598189,0.8070447340612892,0.9351631870614356,,Broad Search,Adam,relu,128-64-32|Adam|lr=0.001|dropout=0.3|l2=1e-05|batch=128|bn=True
ok,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""l2"": 0.0, ""learning_rate"": 0.00025, ""units"": [128, 64, 32]}",128-64-32,0.3,0.0,0.00025,128,False,80,79,127.47300529992208,0.8590405904059041,0.827226690497468,0.7857951329937748,0.8059788129444203,0.9351290704876468,,Broad Search,Adam,relu,128-64-32|Adam|lr=0.00025|dropout=0.3|l2=0.0|batch=128|bn=False
ok,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.3, ""l2"": 0.0001, ""learning_rate"": 0.0005, ""units"": [128, 64, 32]}",128-64-32,0.3,0.0001,0.0005,128,True,80,78,151.14321470004506,0.8539799683711122,0.8030174844895657,0.8057441992076967,0.8043785310734464,0.935126419617976,,Broad Search,Adam,relu,128-64-32|Adam|lr=0.0005|dropout=0.3|l2=0.0001|batch=128|bn=True
ok,"{""batch_norm"": true, ""batch_size"": 256, ""dropout"": 0.2, ""l2"": 1e-05, ""learning_rate"": 0.0005, ""units"": [128, 64]}",128-64,0.2,1e-05,0.0005,256,True,80,80,91.73477159999312,0.8575645756457565,0.8176658905704307,0.7949915110356537,0.8061692969870875,0.9351194952611008,,Broad Search,Adam,relu,128-64|Adam|lr=0.0005|dropout=0.2|l2=1e-05|batch=256|bn=True
ok,"{""batch_norm"": false, ""batch_size"": 256, ""dropout"": 0.3, ""l2"": 0.0005, ""learning_rate"": 0.0005, ""units"": [256, 128, 64]}",256-128-64,0.3,0.0005,0.0005,256,False,80,77,95.57532840012573,0.8578281497100685,0.8300860897145447,0.7775891341256367,0.8029804952881876,0.9350989837112498,,Broad Search,Adam,relu,256-128-64|Adam|lr=0.0005|dropout=0.3|l2=0.0005|batch=256|bn=False
ok,"{""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.1, ""l2"": 1e-05, ""learning_rate"": 0.001, ""units"": [128, 64, 32]}",128-64-32,0.1,1e-05,0.001,512,False,58,50,39.36812500003725,0.8558777016341592,0.8208469055374593,0.7843803056027164,0.8021993922731877,0.935042031618908,,Broad Search,Adam,relu,128-64-32|Adam|lr=0.001|dropout=0.1|l2=1e-05|batch=512|bn=False
ok,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.2, ""l2"": 0.0005, ""learning_rate"": 0.00025, ""units"": [256, 128, 64]}",256-128-64,0.2,0.0005,0.00025,128,True,51,43,122.10554030002096,0.8558777016341592,0.8133314054366686,0.7958404074702886,0.8044908466819222,0.935023059475435,,Broad Search,Adam,relu,256-128-64|Adam|lr=0.00025|dropout=0.2|l2=0.0005|batch=128|bn=True
ok,"{""batch_norm"": false, ""batch_size"": 256, ""dropout"": 0.1, ""l2"": 0.0005, ""learning_rate"": 0.00025, ""units"": [256, 128, 64]}",256-128-64,0.1,0.0005,0.00025,256,False,80,76,102.77188409981318,0.8562994201370585,0.8209639266706091,0.7856536502546689,0.8029207634470792,0.935015713119128,,Broad Search,Adam,relu,256-128-64|Adam|lr=0.00025|dropout=0.1|l2=0.0005|batch=256|bn=False
ok,"{""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.1, ""l2"": 1e-05, ""learning_rate"": 0.0005, ""units"": [128, 64, 32]}",128-64-32,0.1,1e-05,0.0005,512,False,80,80,54.289371100021526,0.8579335793357934,0.8215914105015444,0.7903225806451613,0.8056537102473498,0.935005276062756,,Broad Search,Adam,relu,128-64-32|Adam|lr=0.0005|dropout=0.1|l2=1e-05|batch=512|bn=False
ok,"{""batch_norm"": false, ""batch_size"": 256, ""dropout"": 0.1, ""l2"": 0.0005, ""learning_rate"": 0.0005, ""units"": [128, 64, 32]}",128-64-32,0.1,0.0005,0.0005,256,False,80,79,77.73369299992919,0.857880864522931,0.8252008330853913,0.784804753820034,0.8044960116026106,0.9349908151526468,,Broad Search,Adam,relu,128-64-32|Adam|lr=0.0005|dropout=0.1|l2=0.0005|batch=256|bn=False
ok,"{""batch_norm"": true, ""batch_size"": 256, ""dropout"": 0.4, ""l2"": 0.0001, ""learning_rate"": 0.0005, ""units"": [128, 64, 32]}",128-64-32,0.4,0.0001,0.0005,256,True,80,80,96.12502390006556,0.8568265682656827,0.818035662087109,0.7918788907753254,0.804744787922358,0.9349855787934992,,Broad Search,Adam,relu,128-64-32|Adam|lr=0.0005|dropout=0.4|l2=0.0001|batch=256|bn=True
ok,"{""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.2, ""l2"": 1e-05, ""learning_rate"": 0.0005, ""units"": [128, 64, 32]}",128-64-32,0.2,1e-05,0.0005,512,False,80,79,53.72459600004368,0.8576700052714813,0.8138832997987927,0.8012167515563101,0.8075003564808213,0.9349773765510204,,Broad Search,Adam,relu,128-64-32|Adam|lr=0.0005|dropout=0.2|l2=1e-05|batch=512|bn=False
ok,"{""activation"": ""relu"", ""batch_norm"": false, ""batch_size"": 512, ""dropout"": 0.3, ""l2"": 1e-05, ""learning_rate"": 0.005, ""optimizer"": ""SGD"", ""units"": [512, 256, 128]}",512-256-128,0.3,1e-05,0.005,512,False,150,149,209.922142499825,0.8566684238270954,0.8194505655942412,0.7891907187323146,0.804036036036036,0.9349552602145972,,Focused Search,SGD,relu,512-256-128|SGD|lr=0.005|dropout=0.3|l2=1e-05|batch=512|bn=False
ok,"{""batch_norm"": true, ""batch_size"": 256, ""dropout"": 0.1, ""l2"": 0.0, ""learning_rate"": 0.00025, ""units"": [256, 128, 64, 32]}",256-128-64-32,0.1,0.0,0.00025,256,True,46,38,78.30904210009612,0.8580917237743806,0.8150014396775123,0.8009337860780985,0.8079063793349508,0.9349479792384838,,Broad Search,Adam,relu,256-128-64-32|Adam|lr=0.00025|dropout=0.1|l2=0.0|batch=256|bn=True
ok,"{""batch_norm"": true, ""batch_size"": 256, ""dropout"": 0.4, ""l2"": 0.0005, ""learning_rate"": 0.0005, ""units"": [128, 64, 32]}",128-64-32,0.4,0.0005,0.0005,256,True,80,80,98.4264330000151,0.8557195571955719,0.8172893772893773,0.7891907187323146,0.8029943136831498,0.9349195447978906,,Broad Search,Adam,relu,128-64-32|Adam|lr=0.0005|dropout=0.4|l2=0.0005|batch=256|bn=True
ok,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.1, ""l2"": 0.0, ""learning_rate"": 0.00025, ""units"": [256, 128, 64, 32]}",256-128-64-32,0.1,0.0,0.00025,128,True,55,47,139.26920789992437,0.8548761201897733,0.8086993847474603,0.799660441426146,0.8041545137653838,0.934914682888943,,Broad Search,Adam,relu,256-128-64-32|Adam|lr=0.00025|dropout=0.1|l2=0.0|batch=128|bn=True
ok,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.2, ""l2"": 0.0001, ""learning_rate"": 0.0005, ""units"": [128, 64]}",128-64,0.2,0.0001,0.0005,128,True,60,52,101.10677630011924,0.8557722720084344,0.8150087260034904,0.7928692699490663,0.8037865748709122,0.9349052384227844,,Broad Search,Adam,relu,128-64|Adam|lr=0.0005|dropout=0.2|l2=0.0001|batch=128|bn=True
ok,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.2, ""l2"": 1e-05, ""learning_rate"": 0.001, ""units"": [128, 64]}",128-64,0.2,1e-05,0.001,128,True,67,59,117.8506901001092,0.857248286768582,0.8254702896386982,0.782258064516129,0.8032834519831469,0.934904115072184,,Broad Search,Adam,relu,128-64|Adam|lr=0.001|dropout=0.2|l2=1e-05|batch=128|bn=True
ok,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.4, ""l2"": 0.0001, ""learning_rate"": 0.0005, ""units"": [128, 64, 32]}",128-64-32,0.4,0.0001,0.0005,128,False,80,73,129.22215180005878,0.8566684238270954,0.8300197298527849,0.7737691001697793,0.8009079592882771,0.934903716847368,,Broad Search,Adam,relu,128-64-32|Adam|lr=0.0005|dropout=0.4|l2=0.0001|batch=128|bn=False
